"","id","Authors_Num","Countries_Unique_Num","FRES_Title","FLESCH_Title","numCharTitle_all","numCharTitle_onlyAlpha","numCharTitle_nonAlpha","nonAlphaCharTitle_isExist","numWordTitle","numABV_Title","binABV_Title","numSentAbstract","numABV_Abstract","binABV_Abstract","PaperAge","numLexVerb","numSylGreaThan2","numPage","Year","Cited by","FRES_Abstract","FLESCH_Abstract","isFunding","keywordsListedAlpha","numKeywords","Quartile","J_or_C","CitationMetric_1","CitationMetric_2","CitationMetric_3","CitationMetric_4_CB","CitationMetric_4a_CM2","CitationMetric_4b_CM3","CitationMetric_5_CB","CitationMetric_5a_CM2","CitationMetric_5b_CM3","Dominant_Topic","single_quote_mark","parenthesis_mark","hyphen_mark","period_mark","slash_mark","colon_mark","question_mark","presenceColon","avgPunctuation","numPreposition","numFreqLexItems_connectives","numFreqLexItems_action_markers","numFreqLexItems_closing","numTitleSubstantiveWordsWoutStopwords","numTitleSubstantiveWordsWithStopwords","numAbstractSubstantiveWordsWoutStopwords","numAbstractSubstantiveWordsWithStopwords","presenceInitialPosition_a","presenceInitialPosition_a_or_the","presenceInitialPosition_ing"
"758",46975,1,1,-5.35,16.2,83,74,1,1,9,0,0,2,0,0,23,0,4,0,1997,3,9.22,18.9,0,0,6,1,1,40.5371368868822,0.130434782608696,1.38629436111989,0.0868385895307882,0.0868385895307878,0.61664569224991,0.0469547465124192,0.0469547465124192,0.518013041385002,9,0,0,0,2,0,0,0,0,0.1,7,0,0,0,7,7,36,35,0,0,0
"759",7679,4,1,60.31,7.6,69,58,1,1,11,1,1,6,10,1,4,1,1,5,2016,6,21.53,16.3,1,1,5,0,0,54.5523237373831,1.5,1.94591014905531,0.571927526740886,0.571927526740886,1.09770564502789,1.12337662337662,1.12337662337662,1.65348900662927,11,0,2,0,12,0,0,0,0,0.7,16,1,0,0,8,8,94,90,0,0,0
"760",11772,3,1,14.97,14.7,96,82,1,1,14,2,1,5,6,1,8,0,6,8,2012,0,23.56,15.5,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,12,0,1,2,5,0,0,0,0,0.4,18,0,0,0,9,9,69,60,0,1,0
"761",21574,2,1,-8.39,17.4,100,88,1,1,12,1,1,5,5,1,4,2,6,6,2016,11,22.75,15.8,0,1,3,0,0,67.6365230694603,2.75,2.484906649788,1.04853379902496,1.04853379902496,1.40175848209839,0.81373070782331,0.81373070782331,1.2013319666082,1,0,0,2,6,3,1,0,1,0.6,17,1,1,0,9,9,77,71,0,0,0
"762",33525,5,1,30.53,10.7,49,42,1,1,7,0,0,6,0,0,7,2,1,18,2013,29,17.68,17.8,0,1,4,2,1,85.0640870165488,4.14285714285714,3.40119738166216,1.69965459951032,1.69965459951032,1.66017683435434,1.09329073482428,1.09329073482428,1.37009362824722,5,0,0,3,6,0,1,0,1,0.5,16,0,0,0,6,6,113,102,1,1,0
"763",32671,2,1,50.84,9.2,63,52,0,0,12,1,1,9,14,1,12,2,1,0,2008,72,35.91,14.9,0,1,4,2,1,94.9178156308886,6,4.29045944114839,3.64944034293879,3.6494403429388,2.11668236890055,2.49867374005305,2.49867374005305,1.68836691870017,5,2,1,3,9,0,0,0,0,0.75,29,0,0,0,8,8,156,149,0,0,1
"764",43536,5,1,28.5,11.5,60,51,1,1,9,1,1,13,8,1,7,2,3,12,2013,10,31.11,14.7,1,1,3,1,1,65.6066344521353,1.42857142857143,2.39789527279837,0.586087792934592,0.586087792934593,1.17044962005767,0.385185185185185,0.385185185185185,1.0700900580616,14,2,1,2,13,0,5,0,1,1.15,31,2,0,1,6,6,178,159,0,0,1
"765",41261,4,1,26.47,12.3,78,67,1,1,11,0,0,1,0,0,11,1,4,4,2009,20,12.94,21.6,0,1,5,1,1,79.1311405063527,1.81818181818182,3.04452243772342,0.876705562758536,0.876705562758536,1.38028979260182,1.37646249139711,1.37646249139711,1.70723084399099,2,0,0,0,1,0,0,0,0,0.15,7,0,0,0,7,7,23,22,0,0,0
"766",42379,2,1,50.5,7.2,32,29,0,0,4,0,0,3,0,0,24,1,1,4,1996,4,43.43,12,0,0,11,1,1,46.1239948506502,0.166666666666667,1.6094379124341,0.125236986078761,0.125236986078761,0.729433377894169,0.226475279106858,0.226475279106858,0.787514827322206,2,0,0,0,3,0,0,0,0,0.15,7,0,0,0,4,4,35,29,0,0,1
"767",3854,1,1,10.56,14.3,78,69,0,0,10,0,0,7,1,0,2,2,3,2,2018,1,49.55,11.7,0,1,3,0,0,24.2924308289334,0.5,0.693147180559945,0.267571211865835,0.267571211865835,0.626048599743461,0.299050632911392,0.299050632911392,0.639040035421375,6,0,0,1,6,0,0,1,0,0.4,9,0,0,0,8,8,91,78,0,0,1
"768",47359,4,1,7.52,15.4,105,91,2,1,13,1,1,6,4,1,2,3,4,29,2018,13,14.09,17.1,0,1,4,1,1,71.0489001660479,6.5,2.63905732961526,3.47842575425586,3.47842575425586,2.38358921768054,3.92220113851992,3.92220113851992,2.39884829543334,8,0,0,1,7,0,1,0,1,0.45,19,1,1,0,12,12,92,86,0,0,0
"769",11734,4,1,-6.36,16.6,77,67,1,1,10,0,0,4,0,0,8,0,4,5,2012,1,22.08,18.1,0,1,4,0,0,24.2924308289334,0.125,0.693147180559945,0.0592655544124882,0.0592655544124882,0.34450885844469,0.112836911831887,0.112836911831887,0.568018124078698,11,0,0,0,4,0,0,3,0,0.35,12,0,0,0,6,6,88,81,0,1,0
"770",27742,6,1,8.53,15.1,87,75,1,1,12,1,1,7,8,1,10,0,5,0,2010,9,24.07,15.3,0,1,5,0,0,63.328606876994,0.9,2.30258509299405,0.501475717735444,0.501475717735445,1.13887518178598,0.675503034174385,0.675503034174386,1.21722373161216,2,0,1,1,7,0,0,0,0,0.45,15,0,2,0,9,9,104,94,0,0,0
"771",2585,5,2,30.53,10.7,54,47,1,1,7,1,1,8,4,1,6,1,2,10,2014,15,37.4,12.2,0,1,3,0,0,73.8278699229463,2.5,2.77258872223978,1.16451184146931,1.16451184146931,1.48599551882915,0.896341463414634,0.896341463414634,1.23902041724263,5,0,0,1,9,0,0,0,0,0.5,14,1,0,0,7,7,84,76,0,0,0
"772",47779,4,2,-8.73,15.5,37,33,1,1,4,0,0,7,11,0,14,2,1,23,2006,6,27.76,15.9,0,1,5,1,1,54.5523237373831,0.428571428571428,1.94591014905531,0.262266533153381,0.262266533153381,0.909542245070232,0.278392230914486,0.278392230914486,0.923096633883309,7,0,3,5,7,0,1,0,1,0.8,25,2,0,0,5,5,118,105,0,0,1
"773",11421,1,1,-10.42,18.2,112,98,1,1,14,0,0,4,1,0,8,1,6,8,2012,0,-6.5,20.8,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,14,1,1,1,4,0,0,0,0,0.35,13,1,0,0,9,9,73,62,0,0,1
"774",4678,4,1,11.58,13.9,67,59,0,0,9,0,0,5,0,0,22,1,3,10,1998,8,44.34,11.6,0,0,18,0,0,60.7781861601896,0.363636363636364,2.19722457733622,0.25887573964497,0.258875739644971,0.879928700289722,0.244473342002601,0.244473342002601,0.861858298341879,15,0,0,0,5,0,0,0,0,0.25,11,0,0,0,7,7,54,47,0,0,1
"775",12837,6,1,55.91,7.2,44,38,0,0,7,1,1,6,5,1,14,0,2,4,2006,6,28.84,13.5,0,0,10,0,0,54.5523237373831,0.428571428571428,1.94591014905531,0.262266533153381,0.262266533153381,0.909542245070232,0.23395613322502,0.23395613322502,0.791361170893117,0,0,0,2,6,0,0,0,0,0.4,11,1,1,0,5,5,68,61,0,0,0
"776",22172,2,1,6.17,13.9,49,43,1,1,6,0,0,5,4,0,11,1,4,5,2009,5,28.77,15.6,0,1,2,0,0,50.686579973507,0.454545454545454,1.79175946922805,0.219176390689634,0.219176390689634,0.812326844936134,0.210385878489327,0.210385878489327,0.763750696359964,8,0,0,1,5,0,0,0,0,0.4,15,0,0,0,5,5,75,66,0,0,0
"777",42159,1,1,-10.76,16.3,53,48,0,0,6,0,0,3,1,0,20,0,3,8,2000,43,49.82,9.5,0,0,10,1,1,90.1294800276125,2.15,3.78418963391826,1.28314741035857,1.28314741035857,1.53423285980177,0.796296296296296,0.796296296296296,1.22854946033394,10,0,0,0,3,0,0,0,0,0.15,4,0,0,0,5,5,24,23,0,0,0
"778",45207,1,1,-28.7,19,65,58,1,1,7,0,0,4,2,0,27,1,4,6,1993,3,31.58,12.4,0,1,6,1,1,40.5371368868822,0.111111111111111,1.38629436111989,0.113567534827377,0.113567534827378,0.609275607267812,0.19496855345912,0.19496855345912,0.707647663454956,2,1,0,5,4,0,0,0,0,0.5,8,0,0,1,7,6,39,36,0,0,0
"779",16135,2,1,11.58,13.9,70,61,1,1,9,0,0,7,1,0,11,1,4,6,2009,3,29.55,13.2,0,1,3,0,0,40.5371368868822,0.272727272727273,1.38629436111989,0.13150583441378,0.13150583441378,0.628501840711043,0.174489795918367,0.174489795918367,0.655257818042486,9,0,1,4,7,0,0,0,0,0.6,10,2,0,0,6,6,65,57,1,1,0
"780",12901,1,1,-51.03,21.4,40,37,0,0,4,0,0,3,3,0,14,0,1,4,2006,0,30.5,14.9,0,1,6,0,0,9.49644582921323,0,0,0,0,0,0,0,0,8,0,0,6,3,0,0,0,0,0.45,15,0,0,0,2,2,50,48,0,0,0
"781",34,3,1,-12.79,17,75,66,2,1,8,0,0,11,7,0,1,4,4,7,2019,0,33.34,13.8,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,8,0,1,6,11,0,1,0,1,0.95,29,0,0,0,8,8,139,127,0,0,0
"782",31459,1,1,7.52,15.4,92,80,0,0,13,0,0,11,0,0,33,2,5,8,1987,1,42.21,12.5,0,0,7,1,1,24.2924308289334,0.0303030303030303,0.693147180559945,0.0355577204091573,0.0355577204091574,0.327635976981916,0.0384024577572965,0.0384024577572965,0.326317050835303,7,0,0,2,12,0,0,0,0,0.7,27,0,0,0,9,9,126,108,0,0,0
"783",801,3,1,11.58,13.9,66,57,1,1,9,0,0,7,0,0,9,1,2,13,2011,23,19.97,14.8,0,1,3,0,0,81.5369689733017,2.55555555555556,3.17805383034795,1.3443493405263,1.3443493405263,1.62681847975199,1.7452190006169,1.7452190006169,1.74522967100813,2,1,0,7,7,0,0,0,0,0.75,16,0,0,1,7,6,87,76,0,0,0
"784",13765,4,2,2.11,15.5,80,70,1,1,10,1,1,10,6,1,9,1,4,10,2011,5,17.13,15.9,0,0,18,0,0,50.686579973507,0.555555555555556,1.79175946922805,0.292249856636153,0.292249856636153,0.91718629432142,0.228496959165943,0.228496959165943,0.914138267151426,14,4,1,0,10,0,0,0,0,0.75,30,1,0,1,8,8,127,119,0,0,1
"785",45540,2,1,-4.33,15.9,69,61,1,1,8,0,0,9,5,0,32,0,3,9,1988,14,46.06,11,0,1,3,1,1,72.5246739677979,0.4375,2.70805020110221,0.546885628218832,0.546885628218832,1.25313444544914,0.777777777777778,0.777777777777778,1.25148686620423,13,0,0,0,9,0,0,0,0,0.45,20,2,0,0,7,7,81,64,0,0,0
"786",9217,4,1,-17.87,19,108,95,1,1,13,0,0,5,0,0,5,2,5,6,2015,4,14.83,18.8,0,0,12,0,0,46.1239948506502,0.8,1.6094379124341,0.338400609291698,0.338400609291699,0.891041400432388,0.508833922261484,0.508833922261484,1.10275430972639,4,3,0,8,5,0,0,0,0,0.8,18,2,0,0,10,10,95,87,0,0,0
"787",48313,7,3,2.11,15.5,79,70,0,0,10,0,0,5,12,0,3,0,4,21,2017,6,10.37,20.6,1,1,4,1,1,54.5523237373831,2,1.94591014905531,0.786196769456681,0.786196769456683,1.19244037522333,1.08482142857143,1.08482142857143,1.30336542946277,9,0,5,0,9,0,1,0,1,0.75,17,0,0,0,7,7,112,101,0,0,0
"788",27937,1,1,11.58,13.9,70,62,0,0,9,0,0,3,0,0,14,1,2,4,2006,7,10.23,18.5,0,0,7,0,0,57.8770126308327,0.5,2.07944154167984,0.305977622012277,0.305977622012278,0.971956454017148,0.165672990063234,0.165672990063234,0.774978245638213,1,0,0,0,3,0,0,0,0,0.15,10,0,0,0,7,7,55,53,0,0,0
"789",28032,1,1,-79.46,26.1,72,65,1,1,7,0,0,5,0,0,15,1,5,4,2005,0,1.77,19.7,0,0,14,0,0,9.49644582921323,0,0,0,0,0,0,0,0,11,0,0,3,6,0,0,0,0,0.45,20,2,0,0,7,7,90,77,0,0,0
"790",14596,2,1,6.17,13.9,40,34,1,1,6,0,0,10,1,0,15,2,3,10,2005,17,30.2,15,0,0,12,0,0,76.1338830948339,1.13333333333333,2.89037175789616,0.650370828182942,0.650370828182943,1.34919197522561,0.939403453689168,0.939403453689168,1.45157568510745,7,0,1,4,12,4,1,0,1,1.1,37,1,0,0,4,4,137,124,0,0,1
"791",35840,2,1,-30.73,19.8,76,68,0,0,9,0,0,10,0,0,40,1,4,22,1980,6,22.71,13.7,0,1,4,2,1,54.5523237373831,0.15,1.94591014905531,0.293735498839907,0.293735498839907,1.11966532034171,0.8,0.8,1.05537229223007,8,4,0,0,10,0,0,0,0,0.7,15,0,1,0,7,7,91,80,1,1,0
"792",44188,2,1,10.56,14.3,83,73,1,1,10,0,0,8,0,0,14,2,3,11,2006,148,46.37,10.9,1,1,7,1,1,98.3087371033042,10.5714285714286,5.00394630594546,6.46924115111672,6.46924115111673,2.33890581203354,4.24288939051919,4.24288939051919,1.86609372049447,5,0,0,5,8,0,0,0,0,0.75,20,0,0,1,8,8,81,71,0,0,0
"793",28471,4,1,57.27,8.8,79,66,0,0,14,0,0,12,0,0,7,0,2,11,2013,48,25.9,14.6,0,1,6,0,0,91.3160693296517,6.85714285714286,3.89182029811063,2.81322140608604,2.81322140608605,1.89965743747448,1.78187237501693,1.78187237501693,1.48777622360512,1,0,0,10,13,0,0,0,0,1.15,23,3,1,1,10,9,156,146,0,0,0
"794",27129,2,1,52.87,8.4,64,54,1,1,10,0,0,11,7,0,2,1,1,5,2018,1,33.75,13.6,1,1,4,0,0,24.2924308289334,0.5,0.693147180559945,0.267571211865835,0.267571211865835,0.626048599743461,0.200681928884559,0.200681928884559,0.495561631951365,1,4,1,6,11,0,0,1,0,1.15,23,0,0,0,7,7,145,134,0,0,0
"795",16541,2,1,-28.7,19,59,53,0,0,7,0,0,7,6,0,11,1,4,8,2009,1,22.75,15.8,0,1,5,0,0,24.2924308289334,0.0909090909090909,0.693147180559945,0.0438352781379268,0.0438352781379268,0.314250920355521,0.076858813700919,0.0768588137009189,0.375450267966813,12,0,0,1,7,0,0,0,0,0.4,16,0,0,0,6,6,111,105,0,0,0
"796",32654,4,2,11.58,13.9,74,66,0,0,9,0,0,12,0,0,10,1,3,0,2010,49,20.68,14.5,0,1,4,2,1,91.5184984794492,4.9,3.91202300542815,2.73025668544853,2.73025668544853,1.93491477253711,3.20696982575436,3.20696982575436,2.09309930714817,7,1,0,0,12,0,0,0,0,0.65,18,1,0,0,7,7,120,113,0,0,0
"797",28904,4,1,-27.68,18.6,51,46,0,0,6,0,0,4,1,0,18,0,4,10,2002,1,28.67,15.6,0,0,10,0,0,24.2924308289334,0.0555555555555556,0.693147180559945,0.0269250059393395,0.0269250059393395,0.26344619346976,0.0236872146118721,0.0236872146118721,0.23462747890672,10,0,0,0,4,0,0,0,0,0.2,16,0,2,0,5,5,56,56,0,0,0
"798",28268,2,1,-6.36,16.6,86,75,2,1,10,0,0,10,0,0,19,3,5,4,2001,11,25.69,14.7,0,0,10,0,0,67.6365230694603,0.578947368421053,2.484906649788,0.294706382978723,0.294706382978723,0.942819841032094,0.529713114754098,0.529713114754098,1.04931607966308,15,0,0,1,13,0,0,0,0,0.7,30,0,0,1,8,8,129,114,0,0,0
"799",49268,4,1,-23.28,19,83,71,3,1,10,0,0,7,1,0,7,1,3,18,2013,14,26.2,14.5,0,1,3,1,1,72.5246739677979,2,2.70805020110221,0.820522910108429,0.82052291010843,1.32184101821853,0.723058153721025,0.723058153721025,1.16329677600265,10,0,0,3,7,0,0,0,0,0.5,19,1,0,0,10,10,86,78,0,0,0
"800",41026,4,2,-49,20.6,26,25,0,0,2,0,0,4,0,0,9,1,2,5,2011,11,24.95,12.9,0,1,5,1,1,67.6365230694603,1.22222222222222,2.484906649788,0.642949684599537,0.642949684599536,1.27200238703671,1.04389086595492,1.04389086595492,1.56274915683439,15,0,0,0,4,0,0,0,0,0.2,5,1,0,0,2,2,34,33,0,0,1
"801",42593,1,1,-49,20.6,19,18,0,0,2,0,0,2,0,0,32,1,2,9,1988,20,2.11,15.5,0,0,6,1,1,79.1311405063527,0.625,3.04452243772342,0.78126518316976,0.78126518316976,1.40883501166306,0.334346504559271,0.334346504559271,1.1450020678011,2,0,0,0,2,0,0,0,0,0.1,1,0,0,0,2,2,15,15,0,0,1
"802",24639,2,1,66.4,5.2,35,30,1,1,5,0,0,6,1,0,1,1,1,4,2019,0,38.01,12,1,1,3,0,0,9.49644582921323,0,0,0,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0.45,11,0,1,0,4,4,54,52,0,0,0
"803",45252,2,1,63.36,6.4,54,47,0,0,8,0,0,8,0,0,28,0,1,12,1992,1,24.54,13,0,1,5,1,1,24.2924308289334,0.0357142857142857,0.693147180559945,0.045205738014345,0.0452057380143451,0.380105372146484,0.042031523642732,0.0420315236427321,0.369554424111021,8,0,0,0,8,0,0,0,0,0.4,9,1,0,0,5,5,63,55,0,0,0
"804",17094,2,1,37.98,10,59,52,0,0,8,0,0,7,0,0,12,1,2,7,2008,7,26.81,14.2,0,1,2,0,0,57.8770126308327,0.583333333333333,2.07944154167984,0.354806700007938,0.354806700007939,1.02588482860823,0.495331695331695,0.495331695331695,1.19628064275333,13,0,0,1,7,0,0,0,0,0.4,21,1,0,1,6,6,84,79,0,0,0
"805",5181,6,1,-80.47,26.5,76,67,1,1,9,0,0,6,9,0,28,0,5,12,1992,80,4.65,20.7,0,0,11,0,0,95.6295826414672,2.85714285714286,4.39444915467244,3.6164590411476,3.61645904114761,2.40981104469935,10.4,10.4,3.1082905639994,2,1,2,1,6,3,1,0,1,0.7,23,0,0,0,7,7,126,116,0,0,0
"806",47649,5,1,15.98,14.3,103,90,1,1,13,0,0,8,2,0,8,1,4,25,2012,29,18.76,15.3,1,1,5,1,1,85.0640870165488,3.625,3.40119738166216,1.71870107796216,1.71870107796216,1.69046727760607,1.57708996239514,1.57708996239514,1.54986129984498,8,1,0,0,8,0,0,0,0,0.45,15,2,0,0,8,9,87,79,1,1,0
"807",13671,4,1,22.07,11.9,55,49,0,0,7,0,0,8,0,0,9,2,1,11,2011,0,36.12,14.8,0,1,7,0,0,9.49644582921323,0,0,0,0,0,0,0,0,11,0,0,0,9,0,2,0,1,0.55,23,0,1,0,7,7,128,120,0,0,1
"808",32121,2,1,48.47,8,41,36,0,0,6,0,0,8,0,0,40,1,2,7,1980,5,8.77,17,0,1,0,1,1,50.686579973507,0.125,1.79175946922805,0.244779582366589,0.244779582366589,1.03096792062186,0.441717791411043,0.441717791411043,1.11235636425688,3,1,0,1,8,0,0,1,0,0.55,21,0,1,0,3,3,98,87,1,1,0
"809",10022,2,1,67.76,6.8,76,65,0,0,12,1,1,5,9,1,6,3,1,5,2014,0,19.5,17,0,1,5,0,0,9.49644582921323,0,0,0,0,0,0,0,0,11,2,2,7,6,0,0,0,0,0.85,10,1,0,0,10,10,95,89,0,0,0
"810",34399,1,1,-91.3,26.5,22,21,0,0,2,0,0,14,2,0,21,0,2,16,1999,10,18.76,15.3,0,0,8,2,1,65.6066344521353,0.476190476190476,2.39789527279837,0.322167487684729,0.32216748768473,0.977059039883039,0.366449511400652,0.366449511400651,1.11223352293655,4,0,0,6,14,0,0,0,0,1,28,1,0,2,2,2,160,142,0,0,0
"811",12886,4,1,61.33,7.2,59,50,0,0,10,0,0,5,0,0,14,1,2,6,2006,1,13.01,19.5,0,1,5,0,0,24.2924308289334,0.0714285714285714,0.693147180559945,0.0437110888588968,0.0437110888588968,0.323985484672383,0.0412224591329069,0.0412224591329069,0.318050512860511,8,2,0,0,5,0,0,0,0,0.35,25,0,0,0,6,6,94,90,1,1,0
"812",49260,5,2,-5.35,16.2,75,66,1,1,9,0,0,8,18,0,7,0,3,10,2013,3,1.26,19.9,1,1,4,1,1,40.5371368868822,0.428571428571428,1.38629436111989,0.175826337880378,0.175826337880378,0.676671632271619,0.277561608300908,0.277561608300908,0.823851848318117,12,0,1,11,8,1,0,0,0,1.05,23,0,1,0,8,8,150,140,1,1,0
"813",49246,4,1,20.04,12.7,70,61,1,1,9,0,0,12,6,0,7,2,2,17,2013,34,35.37,13,0,1,5,1,1,87.2964047836713,4.85714285714286,3.55534806148941,1.99269849597761,1.99269849597762,1.73542015572962,1.75599837332249,1.75599837332249,1.52727040872969,10,1,0,2,12,0,0,0,0,0.75,29,3,0,0,8,8,134,114,1,1,0
"814",44097,4,1,10.56,14.3,70,61,0,0,10,0,0,7,0,0,13,0,3,14,2007,213,18.25,15.5,1,1,5,1,1,99.0531539767533,16.3846153846154,5.36597601502185,11.2517567289912,11.2517567289912,2.82829109198632,6.816,6.816,2.36749817674378,10,0,0,1,7,1,0,0,0,0.45,20,0,0,0,7,7,85,80,1,1,0
"815",699,2,1,75.88,3.7,24,20,1,1,4,1,1,6,8,1,8,1,0,0,2012,8,43.02,12.2,0,1,5,0,0,60.7781861601896,1,2.19722457733622,0.474124435299906,0.474124435299906,1.09206724360217,0.435059299971073,0.435059299971073,1.00123367077786,8,2,0,8,6,4,0,0,0,1,17,0,1,0,4,4,81,80,0,0,0
"816",53005,4,2,33.92,11.5,97,85,1,1,12,0,0,12,4,0,1,1,3,0,2019,0,16.02,16.3,0,1,6,2,1,9.49644582921323,0,0,0,0,0,0,0,0,7,0,1,3,12,0,1,0,1,0.85,29,0,0,1,10,10,163,149,0,0,0
"817",33203,4,1,69.79,6,60,49,2,1,10,2,1,8,4,1,3,1,0,16,2017,2,24.37,15.2,1,1,6,2,1,33.5155506632586,0.666666666666667,1.09861228866811,0.262065589818894,0.262065589818894,0.673222065448574,0.38489646772229,0.38489646772229,0.888120455793448,11,1,1,11,10,0,1,0,1,1.2,15,0,0,0,9,9,128,123,1,1,0
"818",25127,2,1,-12.79,17,69,62,0,0,8,0,0,5,0,0,9,1,4,10,2011,4,34.86,13.2,0,1,4,0,0,46.1239948506502,0.444444444444444,1.6094379124341,0.233799885308923,0.233799885308922,0.823857454193786,0.23537368955022,0.23537368955022,0.766765178825375,10,0,0,0,5,0,0,0,0,0.25,12,0,2,0,6,6,57,53,0,0,1
"819",25591,4,1,-1.29,14.7,47,41,2,1,5,0,0,9,1,0,8,1,0,15,2012,1,31.01,14.7,0,1,4,0,0,24.2924308289334,0.125,0.693147180559945,0.0592655544124882,0.0592655544124882,0.34450885844469,0.0998396150761828,0.0998396150761828,0.414645017705571,12,1,1,6,9,0,0,0,0,0.85,24,1,1,0,5,5,121,112,0,0,1
"820",6432,2,1,11.58,13.9,70,62,0,0,9,1,1,7,3,1,1,1,2,5,2019,1,36.39,12.6,0,1,5,0,1,24.2924308289334,1,0.693147180559945,0.94533373603141,0.94533373603141,1.58173503025957,1.04458598726115,1.04458598726115,1.77047692717085,0,0,0,1,9,0,0,0,0,0.5,13,0,0,0,8,8,76,72,0,0,0
"821",12504,1,1,24.44,13.1,86,73,1,1,13,0,0,1,8,0,14,4,3,6,2006,2,-49.32,43.5,0,0,11,0,0,33.5155506632586,0.142857142857143,1.09861228866811,0.0874221777177936,0.0874221777177936,0.513504843983695,0.0877598152424942,0.0877598152424942,0.563228137163286,13,0,0,1,1,0,0,0,0,0.1,11,1,1,0,11,11,61,58,0,0,1
"822",32159,1,1,73.85,4.5,29,24,0,0,6,0,0,2,0,0,40,0,1,2,1980,6,30.2,15,0,1,1,1,1,54.5523237373831,0.15,1.94591014905531,0.293735498839907,0.293735498839907,1.11966532034171,0.530061349693251,0.530061349693252,1.20805586673209,3,0,0,0,2,0,0,1,0,0.15,7,0,0,0,3,3,29,27,0,0,0
"823",40464,1,1,9.21,12.7,25,23,0,0,3,0,0,2,0,0,3,0,1,3,2017,0,39.16,13.6,0,1,7,1,1,9.49644582921323,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0.3,8,0,0,0,3,3,30,30,0,0,0
"824",35761,2,2,51.85,8.8,62,51,1,1,11,0,0,5,0,0,40,0,3,10,1980,2,45.49,13.3,0,0,6,2,1,33.5155506632586,0.05,1.09861228866811,0.0979118329466357,0.0979118329466357,0.632135086360536,0.517374517374517,0.517374517374517,1.02689759906641,11,0,0,3,5,0,1,0,1,0.45,22,0,0,0,5,5,73,64,0,0,0
"825",5032,2,1,30.53,10.7,61,53,2,1,7,1,1,3,2,1,27,0,2,10,1993,25,34.9,15.3,0,0,5,0,0,82.8215078639527,0.925925925925926,3.25809653802148,0.946396123561478,0.946396123561481,1.43193163184808,1.62473794549266,1.62473794549266,1.66312759187671,2,0,0,1,3,0,0,0,0,0.2,13,0,0,0,6,6,52,50,0,0,0
"826",1034,2,1,-8.39,17.4,90,78,1,1,12,0,0,6,0,0,12,0,4,15,2008,22,39.37,13.6,0,1,4,0,0,80.8149405772496,1.83333333333333,3.13549421592915,1.11510677145352,1.11510677145352,1.54688452732943,1.82532751091703,1.82532751091703,1.95286522079841,11,0,0,0,6,0,0,0,0,0.3,17,0,0,0,9,9,88,78,0,0,0
"827",1596,3,1,6.17,13.9,44,39,0,0,6,0,0,10,2,0,8,1,2,11,2012,5,27.32,14,0,1,3,0,0,50.686579973507,0.625,1.79175946922805,0.296327772062441,0.296327772062441,0.890542480245776,0.35142658315936,0.35142658315936,1.01641061016652,3,0,0,1,10,0,0,0,0,0.55,12,2,0,1,5,5,108,100,0,0,0
"828",37688,4,1,31.89,12.3,90,76,1,1,14,1,1,8,11,1,8,4,4,19,2012,7,17.74,15.7,0,1,5,3,1,57.8770126308327,0.875,2.07944154167984,0.414858880887418,0.414858880887418,1.03352657533407,0.543720930232558,0.543720930232558,1.10791414015288,7,0,1,3,8,0,1,0,1,0.65,18,0,0,1,10,10,105,95,0,0,1
"829",52432,4,1,-23.28,19,86,75,2,1,10,0,0,5,1,0,7,3,3,39,2013,3,7.79,19.5,0,1,3,2,1,40.5371368868822,0.428571428571428,1.38629436111989,0.175826337880378,0.175826337880378,0.676671632271619,0.213149522799576,0.213149522799576,0.70376660774599,2,0,0,5,5,0,0,0,0,0.5,19,0,0,0,8,9,92,87,0,0,0
"830",15969,2,1,11.58,13.9,67,59,0,0,9,0,0,6,0,0,10,1,4,7,2010,25,9.18,16.9,0,1,4,0,0,82.8215078639527,2.5,3.25809653802148,1.39298810482068,1.39298810482068,1.61147802889258,1.50326797385621,1.50326797385621,1.49344510028473,6,0,0,0,6,0,0,0,0,0.3,14,1,2,0,7,7,80,74,0,0,0
"831",42536,1,1,-35.13,19.4,49,45,0,0,5,0,0,4,0,0,30,0,3,2,1990,0,11.41,16,0,0,7,1,1,9.49644582921323,0,0,0,0,0,0,0,0,15,0,0,5,4,0,0,0,0,0.45,2,0,0,0,4,4,52,47,0,0,0
"832",11713,2,1,61.33,7.2,64,55,0,0,10,0,0,2,1,0,8,0,1,6,2012,0,41.19,12.9,0,1,4,0,0,9.49644582921323,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1,6,0,0,0,6,6,25,21,0,1,0
"833",32333,1,1,-21.25,18.2,62,55,0,0,8,0,0,4,3,0,43,1,4,4,1977,0,8.91,19,0,1,8,1,1,9.49644582921323,0,0,0,0,0,0,0,0,4,0,0,4,5,1,1,1,1,0.6,10,1,0,0,5,5,69,63,0,0,1
